,,,,,
EC2 INSTANCE,REGION :cn-north-1
InstanceID,Instance_State,InstanceName,Instance_Type,LaunchTime,Instance_Placement,VPC_Id,Contact,Environment,Project,Creator,Tier,Private IP Address,Public IP Address,Security Group,Key Name
snap-bb4f7888,vol-39efc2bc,2016-11-25 18:16:23+00:00,10
snap-dc4f78ef,vol-30261fb5,2016-11-30 18:21:39+00:00,8
snap-66497e55,vol-6c215bf1,2016-12-05 18:12:15+00:00,90
snap-a7360194,vol-33dbcb8c,2016-11-29 18:10:40+00:00,90
snap-5e35026d,vol-d4b0a06b,2016-12-06 18:12:54+00:00,190
snap-dc3403ef,vol-c1cffa44,2016-12-04 18:18:00+00:00,10
snap-8e3304bd,vol-7b3702fe,2016-11-21 18:17:16+00:00,10
snap-4f32057c,vol-0f261f8a,2016-12-06 18:28:22+00:00,100
snap-a83f089b,vol-b6e7a92b,2016-12-03 18:15:53+00:00,90
snap-ee3f08dd,vol-91d4c42e,2016-12-02 18:10:16+00:00,90
snap-263c0b15,vol-a8275d35,2016-11-27 18:13:16+00:00,10
snap-7e3b0c4d,vol-583a78c5,2016-12-07 18:18:09+00:00,90
snap-d73a0de4,vol-9c6a5e19,2016-12-06 18:24:28+00:00,10
snap-aa390e99,vol-38efc2bd,2016-11-10 18:15:57+00:00,90
snap-17271024,vol-16efc293,2016-11-23 18:15:59+00:00,90
snap-9d2512ae,vol-523f08d7,2016-11-26 18:20:58+00:00,100
snap-8d2413be,vol-ae1b6133,2016-11-14 18:13:38+00:00,90
snap-44221577,vol-74567ff1,2016-12-06 18:22:46+00:00,300
snap-872215b4,vol-19dbcba6,2016-11-12 18:10:50+00:00,90
snap-61211652,vol-f0efc275,2016-11-20 18:15:51+00:00,10
snap-44211677,vol-533f08d6,2016-11-17 18:19:29+00:00,1000
snap-e32017d0,vol-263c0ba3,2016-11-19 18:20:04+00:00,600
snap-e02e19d3,vol-38efc2bd,2016-11-08 18:16:17+00:00,90
snap-732a1d40,vol-4d1439c8,2016-11-08 18:15:01+00:00,90
snap-4d2a1d7e,vol-ef12176a,2016-12-01 18:22:04+00:00,10
snap-891621ba,vol-2fa494aa,2016-12-07 18:25:56+00:00,100
snap-70152243,vol-263c0ba3,2016-11-18 18:20:28+00:00,600
snap-2912251a,vol-84121701,2016-12-04 18:21:27+00:00,90
snap-b911268a,vol-75f68ce8,2016-11-29 18:13:39+00:00,10
snap-b910278a,vol-afdccc10,2016-11-19 18:11:19+00:00,10
snap-de1027ed,vol-3d695db8,2016-11-08 18:18:19+00:00,90
snap-531f2860,vol-33ccf9b6,2016-11-21 18:17:48+00:00,90
snap-ef1f28dc,vol-bc165321,2016-12-04 18:13:54+00:00,100
snap-b71c2b84,vol-9e80b41b,2016-12-06 18:25:19+00:00,10
snap-901a2da3,vol-f21b616f,2016-11-24 18:13:54+00:00,10
snap-941a2da7,vol-8a31040f,2016-11-11 18:17:07+00:00,90
snap-ba182f89,vol-ab54602e,2016-11-26 18:20:17+00:00,90
snap-ff182fcc,vol-533f08d6,2016-11-22 18:19:32+00:00,1000
snap-e70631d4,vol-6d2b66f0,2016-12-05 18:14:21+00:00,90
snap-920433a1,vol-5e5e25c3,2016-11-12 18:12:20+00:00,500
snap-8c0433bf,vol-37265caa,2016-11-09 18:12:59+00:00,90
snap-1901362a,vol-5e5e25c3,2016-11-08 18:12:19+00:00,500
snap-5f00376c,vol-9fdccc20,2016-11-12 18:11:38+00:00,90
snap-a800379b,vol-d4265c49,2016-12-03 18:12:34+00:00,10
snap-240e3917,vol-07a1e79a,2016-12-06 18:16:43+00:00,8
snap-450d3a76,vol-e3121766,2016-12-05 18:21:45+00:00,10
snap-400b3c73,vol-e6153863,2016-11-19 18:15:14+00:00,10
snap-cc0b3cff,vol-35dbcb8a,2016-11-23 18:10:39+00:00,10
snap-1ef7c02d,vol-c7521c5a,2016-12-04 18:14:55+00:00,10
snap-6ff7c05c,vol-5f87b3da,2016-11-17 18:19:13+00:00,90
snap-f1f4c3c2,vol-fa521c67,2016-12-06 18:19:03+00:00,90
snap-c8f4c3fb,vol-d9105544,2016-11-18 18:14:41+00:00,50
snap-76facd45,vol-f21a606f,2016-11-09 18:13:39+00:00,10
snap-94f9cea7,vol-f2b98c77,2016-12-04 18:18:10+00:00,100
snap-baf8cf89,vol-e2121767,2016-11-28 18:22:59+00:00,90
snap-1ce6d12f,vol-196a5e9c,2016-11-22 18:18:47+00:00,490
snap-cce5d2ff,vol-a9f78d34,2016-11-09 18:14:10+00:00,90
snap-33e4d300,vol-5bd3c3e4,2016-11-18 18:10:13+00:00,10
snap-34e4d307,vol-17e8af8a,2016-12-07 18:16:19+00:00,1000
snap-fde4d3ce,vol-0e12178b,2016-12-02 18:22:32+00:00,10
snap-c9e4d3fa,vol-fd165360,2016-12-03 18:14:20+00:00,1000
snap-67e3d454,vol-34dbcb8b,2016-11-26 18:10:41+00:00,10
snap-76e2d545,vol-c4d5c57b,2016-11-30 18:10:28+00:00,10
snap-71efd842,vol-51215bcc,2016-11-22 18:12:32+00:00,10
snap-0fecdb3c,vol-df265c42,2016-12-05 18:12:22+00:00,90
snap-ffeaddcc,vol-d0153855,2016-11-22 18:15:02+00:00,10
snap-69e9de5a,vol-523f08d7,2016-11-23 18:19:42+00:00,100
snap-d3e9dee0,vol-39efc2bc,2016-11-10 18:15:54+00:00,10
snap-c2e8dff1,vol-058cbb80,2016-12-04 18:20:05+00:00,10
snap-04d5e237,vol-e7121762,2016-12-03 18:22:24+00:00,10
snap-9dd5e2ae,vol-9e80b41b,2016-11-21 18:19:29+00:00,10
snap-8ed5e2bd,vol-252f16a0,2016-11-21 18:20:50+00:00,90
snap-70d4e343,vol-6b9b8bd4,2016-12-04 18:11:44+00:00,90
snap-b0d4e383,vol-02275d9f,2016-11-14 18:13:23+00:00,90
snap-efd3e4dc,vol-b1dccc0e,2016-12-02 18:11:04+00:00,10
snap-e9d2e5da,vol-80efc205,2016-11-13 18:15:14+00:00,90
snap-c4d2e5f7,vol-62dbcbdd,2016-11-09 18:10:58+00:00,10
snap-5fd1e66c,vol-4d133ec8,2016-11-20 18:15:35+00:00,10
snap-1edfe82d,vol-7e215be3,2016-11-22 18:12:35+00:00,90
snap-04dee937,vol-451316c0,2016-12-05 18:21:11+00:00,90
snap-f5ddeac6,vol-21261fa4,2016-12-03 18:21:34+00:00,100
snap-67dceb54,vol-26261fa3,2016-11-18 18:21:31+00:00,8
snap-b5dbec86,vol-aa5d2637,2016-11-14 18:12:23+00:00,10
snap-2ec7f01d,vol-bc165321,2016-11-18 18:14:25+00:00,100
snap-4bc7f078,vol-c7265c5a,2016-11-09 18:12:50+00:00,10
snap-7ec5f24d,vol-7e215be3,2016-11-13 18:12:30+00:00,90
snap-3ac3f409,vol-1ec9fa9b,2016-12-06 18:26:43+00:00,8
snap-3cc3f40f,vol-26261fa3,2016-11-27 18:20:38+00:00,8
snap-6fc3f45c,vol-a52a6738,2016-12-06 18:18:18+00:00,10
snap-d9cdfaea,vol-91dccc2e,2016-11-18 18:11:52+00:00,10
snap-14ccfb27,vol-dcd4c463,2016-12-03 18:10:21+00:00,10
snap-aeccfb9d,vol-85121700,2016-12-04 18:21:24+00:00,90
snap-0acafd39,vol-260a4fbb,2016-11-21 18:14:18+00:00,10
snap-6bc9fe58,vol-f21b616f,2016-11-20 18:13:50+00:00,10
snap-81b582b2,vol-da1b6147,2016-11-19 18:13:47+00:00,90
snap-56be8965,vol-3fefc2ba,2016-11-22 18:16:17+00:00,90
snap-39bb8c0a,vol-36d2fbb3,2016-11-11 18:16:51+00:00,90
snap-acb88f9f,vol-2a1439af,2016-11-15 18:14:56+00:00,10
snap-70a79043,vol-a855612d,2016-11-15 18:18:49+00:00,10
snap-dba790e8,vol-5e5e25c3,2016-11-15 18:12:18+00:00,500
snap-a5a39496,vol-a7153822,2016-12-05 18:15:47+00:00,10
snap-57a29564,vol-0fb98c8a,2016-11-16 18:18:00+00:00,8
snap-e5a295d6,vol-88d8c837,2016-11-30 18:10:35+00:00,90
snap-d0a196e3,vol-4e5f24d3,2016-11-24 18:12:16+00:00,10
snap-aea0979d,vol-f21b616f,2016-11-25 18:13:48+00:00,10
snap-eda097de,vol-0f261f8a,2016-11-26 18:21:53+00:00,100
snap-daaf98e9,vol-c1cffa44,2016-11-16 18:17:39+00:00,10
snap-1dac9b2e,vol-14efc291,2016-12-05 18:16:29+00:00,10
snap-eaab9cd9,vol-12efc297,2016-11-10 18:15:38+00:00,90
snap-3aa99e09,vol-33dbcb8c,2016-12-01 18:10:41+00:00,90
snap-fa97a0c9,vol-b8ccf93d,2016-11-30 18:18:18+00:00,90
snap-1296a121,vol-e2aee87f,2016-12-07 18:17:10+00:00,90
snap-f893a4cb,vol-1a31049f,2016-11-19 18:17:36+00:00,500
snap-d593a4e6,vol-263c0ba3,2016-11-21 18:19:57+00:00,600
snap-d792a5e4,vol-b210552f,2016-12-03 18:14:26+00:00,600
snap-ef91a6dc,vol-e0efc265,2016-11-08 18:15:22+00:00,10
snap-6c9fa85f,vol-533f08d6,2016-11-10 18:19:01+00:00,1000
snap-de9fa8ed,vol-bc165321,2016-11-08 18:14:15+00:00,100
snap-9a9daaa9,vol-19dbcba6,2016-11-18 18:10:52+00:00,90
snap-d39cabe0,vol-11efc294,2016-11-25 18:15:56+00:00,10
snap-b79aad84,vol-323702b7,2016-11-08 18:16:58+00:00,10
snap-a29aad91,vol-91dccc2e,2016-11-15 18:11:46+00:00,10
snap-1f87b02c,vol-e4165379,2016-11-30 18:14:16+00:00,100
snap-c987b0fa,vol-e1275d7c,2016-11-27 18:13:19+00:00,90
snap-9285b2a1,vol-7e215be3,2016-12-04 18:12:13+00:00,90
snap-a382b590,vol-9edccc21,2016-11-17 18:11:42+00:00,90
snap-0381b630,vol-a1b88d24,2016-11-26 18:18:36+00:00,100
snap-fa81b6c9,vol-90dccc2f,2016-11-08 18:11:48+00:00,90
snap-5d80b76e,vol-e6153863,2016-12-04 18:15:48+00:00,10
snap-428cbb71,vol-90dccc2f,2016-11-29 18:11:31+00:00,90
snap-a98cbb9a,vol-01265c9c,2016-11-27 18:12:56+00:00,90
snap-bd89be8e,vol-4cdbcbf3,2016-11-13 18:11:07+00:00,90
snap-03764030,vol-91dccc2e,2016-11-29 18:11:28+00:00,10
snap-cb7640f8,vol-a4dccc1b,2016-11-29 18:11:09+00:00,10
snap-9c7543af,vol-09265c94,2016-11-27 18:12:53+00:00,10
snap-e77244d4,vol-df265c42,2016-11-09 18:12:42+00:00,90
snap-6a734559,vol-e26a5e67,2016-11-28 18:19:46+00:00,10
snap-42734571,vol-a7521c3a,2016-11-28 18:15:07+00:00,90
snap-d67345e5,vol-8ddccc32,2016-11-28 18:11:51+00:00,90
snap-bf7f498c,vol-aa5d2637,2016-11-26 18:12:30+00:00,10
snap-b87d4b8b,vol-429aaec7,2016-11-20 18:19:24+00:00,10
snap-ab7b4d98,vol-a03e0925,2016-11-19 18:19:53+00:00,1000
snap-967b4da5,vol-4d1439c8,2016-11-11 18:15:05+00:00,90
snap-5c67516f,vol-28f58bb5,2016-12-06 18:13:28+00:00,8
snap-6d60565e,vol-2a9db0af,2016-12-07 18:22:26+00:00,10
snap-44605677,vol-d1efc254,2016-11-23 18:15:37+00:00,90
snap-d86157eb,vol-3eefc2bb,2016-11-10 18:15:51+00:00,90
snap-856e58b6,vol-80efc205,2016-12-01 18:16:17+00:00,90
snap-d66e58e5,vol-196a5e9c,2016-11-18 18:19:25+00:00,490
snap-b86f598b,vol-1812179d,2016-12-01 18:22:11+00:00,90
snap-996f59aa,vol-305e25ad,2016-11-26 18:12:20+00:00,10
snap-886c5abb,vol-550638d0,2016-12-06 18:27:33+00:00,10
snap-35685e06,vol-6b9b8bd4,2016-11-14 18:11:59+00:00,90
snap-03685e30,vol-5c87b3d9,2016-11-14 18:19:00+00:00,10
snap-ab685e98,vol-3084948f,2016-12-06 18:11:39+00:00,90
snap-bd55638e,vol-1a31049f,2016-12-04 18:17:41+00:00,500
snap-c35264f0,vol-07a1e79a,2016-12-06 12:11:42+00:00,8
snap-0a536539,vol-3befc2be,2016-12-05 18:16:59+00:00,90
snap-0e50663d,vol-9c6a5e19,2016-11-22 18:18:28+00:00,10
snap-805e68b3,vol-68dbcbd7,2016-11-10 18:10:49+00:00,90
snap-295f691a,vol-f9521c64,2016-12-06 18:18:56+00:00,10
snap-565f6965,vol-33ccf9b6,2016-11-28 18:18:44+00:00,90
snap-f55f69c6,vol-a03e0925,2016-11-18 18:20:18+00:00,1000
snap-285d6b1b,vol-03275d9e,2016-11-10 18:13:12+00:00,10
snap-2f5a6c1c,vol-f2dd9e6f,2016-12-06 18:17:23+00:00,90
snap-91586ea2,vol-56b98cd3,2016-11-17 18:18:01+00:00,100
snap-ca586ef9,vol-3f1316ba,2016-12-05 18:21:08+00:00,90
snap-6d596f5e,vol-c4d5c57b,2016-11-26 18:10:25+00:00,10
snap-42467071,vol-5d6940d8,2016-11-10 18:16:23+00:00,10
snap-42477171,vol-dcd4c463,2016-12-06 18:10:20+00:00,10
snap-8b4771b8,vol-74f68ce9,2016-11-22 18:14:06+00:00,90
snap-e44472d7,vol-92f78d0f,2016-11-24 18:14:10+00:00,10
snap-4942747a,vol-234176a6,2016-11-18 18:20:03+00:00,100
snap-35437506,vol-1b340d9e,2016-11-24 18:20:19+00:00,90
snap-72437541,vol-5ca1e7c1,2016-12-06 18:16:58+00:00,10
snap-af41779c,vol-7f6a5efa,2016-12-02 18:19:36+00:00,490
snap-f14f79c2,vol-8fdccc30,2016-12-05 18:11:34+00:00,10
snap-044a7c37,vol-9fdccc20,2016-11-16 18:11:36+00:00,90
snap-55370166,vol-89b88d0c,2016-11-25 18:18:17+00:00,100
snap-f43402c7,vol-5f87b3da,2016-11-24 18:19:26+00:00,90
snap-2835031b,vol-03275d9e,2016-11-19 18:13:25+00:00,10
snap-7d33054e,vol-81153804,2016-11-26 18:14:57+00:00,90
snap-0b3e0838,vol-74f68ce9,2016-12-05 18:13:39+00:00,90
snap-d53e08e6,vol-a4dccc1b,2016-11-08 18:11:19+00:00,10
snap-7a3f0949,vol-b0dccc0f,2016-12-01 18:11:07+00:00,90
snap-da3d0be9,vol-bc165321,2016-12-02 18:14:06+00:00,100
snap-143b0d27,vol-a7153822,2016-11-21 18:15:07+00:00,10
snap-af3b0d9c,vol-5d6940d8,2016-11-25 18:16:51+00:00,10
snap-3c380e0f,vol-b780b432,2016-11-17 18:19:19+00:00,90
snap-e22610d1,vol-7e265ce3,2016-12-04 18:12:48+00:00,90
snap-b927118a,vol-8ddccc32,2016-11-13 18:11:58+00:00,90
snap-7d25134e,vol-a7b88d22,2016-12-06 18:24:18+00:00,8
snap-77231544,vol-7f6940fa,2016-12-01 18:17:26+00:00,500
snap-2b211718,vol-6c215bf1,2016-12-03 18:12:23+00:00,90
snap-192f192a,vol-18efc29d,2016-11-18 18:16:27+00:00,90
snap-1f2f192c,vol-7f1b61e2,2016-11-16 18:13:55+00:00,10
snap-f42c1ac7,vol-595e25c4,2016-12-02 18:12:06+00:00,90
snap-722a1c41,vol-e0efc265,2016-11-13 18:15:21+00:00,10
snap-172b1d24,vol-b2d8c80d,2016-11-30 18:10:32+00:00,10
snap-5e16206d,vol-5d265cc0,2016-12-07 18:14:38+00:00,10
snap-fa1620c9,vol-34dbcb8b,2016-12-07 18:10:39+00:00,10
snap-6914225a,vol-5d6940d8,2016-11-11 18:16:42+00:00,10
snap-f11523c2,vol-d89baf5d,2016-11-11 18:18:57+00:00,90
snap-621e2851,vol-eb3c0b6e,2016-11-11 18:19:33+00:00,50
snap-db1e28e8,vol-271217a2,2016-11-29 18:22:22+00:00,10
snap-cb1e28f8,vol-218da0a4,2016-12-06 18:21:13+00:00,10
snap-5c1f296f,vol-9854601d,2016-11-28 18:20:11+00:00,10
snap-b61f2985,vol-bfaee822,2016-12-06 18:17:07+00:00,90
snap-de1c2aed,vol-3fefc2ba,2016-12-02 18:17:03+00:00,90
snap-6f1d2b5c,vol-d1efc254,2016-11-21 18:15:40+00:00,90
snap-cb1d2bf8,vol-ab54602e,2016-11-11 18:18:48+00:00,90
snap-c81b2dfb,vol-fd165360,2016-11-10 18:14:09+00:00,1000
snap-f1182ec2,vol-09261f8c,2016-12-02 18:21:22+00:00,100
snap-36192f05,vol-a2dccc1d,2016-11-11 18:11:32+00:00,90
snap-87192fb4,vol-4e5f24d3,2016-12-07 18:13:48+00:00,10
snap-34063007,vol-a03e0925,2016-11-21 18:19:47+00:00,1000
snap-9f0630ac,vol-89b88d0c,2016-11-08 18:18:09+00:00,100
snap-b3043280,vol-21261fa4,2016-11-26 18:22:03+00:00,100
snap-8b0432b8,vol-1a31049f,2016-11-12 18:17:15+00:00,500
snap-3f03350c,vol-a2dccc1d,2016-11-29 18:11:16+00:00,90
snap-5a0e3869,vol-4cdbcbf3,2016-11-16 18:11:07+00:00,90
snap-fd083ece,vol-a855612d,2016-12-05 18:19:20+00:00,10
snap-63f7c150,vol-85360300,2016-11-16 18:17:11+00:00,90
snap-d8f7c1eb,vol-f21a606f,2016-12-02 18:13:26+00:00,10
snap-d6f4c2e5,vol-14efc291,2016-11-20 18:15:58+00:00,10
snap-4ef5c37d,vol-a0dccc1f,2016-12-05 18:11:19+00:00,10
snap-eef5c3dd,vol-91d4c42e,2016-11-19 18:10:17+00:00,90
snap-f9f2c4ca,vol-75f68ce8,2016-11-16 18:13:58+00:00,10
snap-73f3c540,vol-a1dccc1e,2016-11-14 18:11:28+00:00,10
snap-cff0c6fc,vol-4e255fd3,2016-11-30 18:13:22+00:00,90
snap-22f1c711,vol-3d695db8,2016-11-29 18:19:00+00:00,90
snap-fafec8c9,vol-95370e10,2016-11-30 18:21:17+00:00,10
snap-1cffc92f,vol-196a5e9c,2016-11-30 18:19:35+00:00,490
snap-a6fdcb95,vol-b0dccc0f,2016-11-17 18:11:17+00:00,90
snap-c3fdcbf0,vol-a1b88d24,2016-11-09 18:18:18+00:00,100
snap-47f8ce74,vol-df265c42,2016-11-19 18:12:45+00:00,90
snap-56e7d165,vol-92f78d0f,2016-11-08 18:14:01+00:00,10
snap-d9e2d4ea,vol-523f08d7,2016-11-16 18:19:41+00:00,100
snap-41e3d572,vol-8fdccc30,2016-11-12 18:11:54+00:00,10
snap-ffe1d7cc,vol-34340db1,2016-12-04 18:20:19+00:00,10
snap-dde1d7ee,vol-b0dccc0f,2016-11-22 18:11:15+00:00,90
snap-2eeddb1d,vol-9e80b41b,2016-11-29 18:19:53+00:00,10
snap-90eddba3,vol-8a31040f,2016-11-17 18:17:14+00:00,90
snap-9beddba8,vol-00255f9d,2016-12-05 18:13:07+00:00,10
snap-a2eadc91,vol-7e215be3,2016-12-06 18:14:09+00:00,90
snap-c5e8def6,vol-00255f9d,2016-11-09 18:13:29+00:00,10
snap-75e9df46,vol-43efc2c6,2016-11-15 18:16:28+00:00,10
snap-13d6e020,vol-a7b88d22,2016-12-03 18:19:10+00:00,8
snap-7bd4e248,vol-fa521c67,2016-12-07 18:19:04+00:00,90
snap-a4d4e297,vol-4d1439c8,2016-11-10 18:14:48+00:00,90
snap-a4d5e397,vol-b2d8c80d,2016-11-21 18:10:31+00:00,10
snap-4dd3e57e,vol-058cbb80,2016-11-19 18:20:08+00:00,10
snap-48d1e77b,vol-03275d9e,2016-11-16 18:13:23+00:00,10
snap-9cdee8af,vol-a7b88d22,2016-11-08 18:18:13+00:00,8
snap-16daec25,vol-e9d2fb6c,2016-11-24 18:17:04+00:00,10
snap-42d8ee71,vol-33dbcb8c,2016-12-07 18:10:42+00:00,90
snap-e7d8eed4,vol-058cbb80,2016-11-12 18:19:45+00:00,10
snap-c1d8eef2,vol-e1275d7c,2016-11-28 18:13:18+00:00,90
snap-9cd9efaf,vol-451316c0,2016-12-04 18:21:10+00:00,90
snap-a9c7f19a,vol-e4b98c61,2016-11-14 18:17:34+00:00,8
snap-f1c7f1c2,vol-3aefc2bf,2016-11-10 18:16:03+00:00,90
snap-64c4f257,vol-82370e07,2016-11-24 18:20:35+00:00,10
snap-b6c4f285,vol-186a5e9d,2016-11-15 18:18:37+00:00,490
snap-a3c4f290,vol-a0dccc1f,2016-12-06 18:11:10+00:00,10
snap-2ac0f619,vol-b0dccc0f,2016-11-18 18:11:19+00:00,90
snap-c6cff9f5,vol-a855612d,2016-11-26 18:20:20+00:00,10
snap-0acafc39,vol-8a31040f,2016-12-07 18:23:13+00:00,90
snap-edcbfdde,vol-5f87b3da,2016-11-08 18:19:08+00:00,90
snap-27c8fe14,vol-92dccc2d,2016-11-14 18:11:40+00:00,10
snap-75b68046,vol-7f1b61e2,2016-11-30 18:13:41+00:00,10
snap-d7b680e4,vol-1b31049e,2016-11-14 18:17:09+00:00,10
snap-30b78103,vol-9e80b41b,2016-11-09 18:19:12+00:00,10
snap-d4b781e7,vol-89b88d0c,2016-11-11 18:18:04+00:00,100
snap-c9b781fa,vol-99d5c526,2016-11-10 18:10:22+00:00,90
snap-77b58344,vol-b8b1a107,2016-12-06 18:13:07+00:00,190
snap-9fb583ac,vol-3befc2be,2016-11-25 18:16:29+00:00,90
snap-c5b583f6,vol-46265cdb,2016-12-05 18:12:45+00:00,90
snap-99b284aa,vol-d4265c49,2016-11-23 18:12:48+00:00,10
snap-39b3850a,vol-a855612d,2016-11-13 18:18:50+00:00,10
snap-45b08676,vol-92dccc2d,2016-11-22 18:11:44+00:00,10
snap-4ab18779,vol-3befc2be,2016-11-13 18:16:17+00:00,90
snap-9eb187ad,vol-80b88d05,2016-11-26 18:18:26+00:00,100
snap-d5be88e6,vol-3befc2be,2016-12-01 18:17:04+00:00,90
snap-dabf89e9,vol-56b98cd3,2016-12-06 18:24:04+00:00,100
snap-cbbf89f8,vol-dcd4c463,2016-11-12 18:10:22+00:00,10
snap-17bd8b24,vol-7a3702ff,2016-11-30 18:17:53+00:00,90
snap-64bd8b57,vol-654176e0,2016-11-29 18:20:03+00:00,10
snap-90bb8da3,vol-3aefc2bf,2016-11-18 18:16:47+00:00,90
snap-23b88e10,vol-a1b88d24,2016-12-01 18:18:49+00:00,100
snap-b2a79181,vol-84121701,2016-11-30 18:22:09+00:00,90
snap-d4a791e7,vol-88c6f30d,2016-12-05 18:17:48+00:00,10
snap-3aa09609,vol-b210552f,2016-11-16 18:14:34+00:00,600
snap-beaf998d,vol-4e1d24cb,2016-11-18 18:21:54+00:00,90
snap-41ab9d72,vol-07133e82,2016-11-23 18:15:27+00:00,90
snap-aaab9d99,vol-6c261fe9,2016-11-19 18:21:17+00:00,8
snap-65a89e56,vol-271217a2,2016-12-05 18:22:01+00:00,10
snap-94a99fa7,vol-81153804,2016-11-08 18:14:41+00:00,90
snap-8c96a0bf,vol-82173a07,2016-11-24 18:15:22+00:00,10
snap-8d97a1be,vol-aa6a5e2f,2016-12-05 18:18:50+00:00,490
snap-3e94a20d,vol-0d6a5e88,2016-11-30 18:19:32+00:00,10
snap-3a90a609,vol-74f68ce9,2016-11-30 18:13:48+00:00,90
snap-379ea804,vol-81153804,2016-12-04 18:15:36+00:00,90
snap-659fa956,vol-5e4e6ddb,2016-12-06 18:19:34+00:00,100
snap-7c9caa4f,vol-260a4fbb,2016-11-27 18:14:13+00:00,10
snap-b99dab8a,vol-458cbbc0,2016-12-08 03:04:16+00:00,500
snap-4d9aac7e,vol-5d6940d8,2016-11-09 18:16:43+00:00,10
snap-659bad56,vol-db165346,2016-11-24 18:14:27+00:00,1000
snap-a398ae90,vol-8a31040f,2016-11-15 18:17:06+00:00,90
snap-c898aefb,vol-34dbcb8b,2016-11-23 18:10:42+00:00,10
snap-1699af25,vol-cfccf94a,2016-11-14 18:17:25+00:00,10
snap-9787b1a4,vol-07133e82,2016-12-03 18:16:25+00:00,90
snap-f584b2c6,vol-75f68ce8,2016-12-03 18:13:47+00:00,10
snap-6983b55a,vol-15efc290,2016-11-15 18:15:36+00:00,10
snap-7081b743,vol-6c215bf1,2016-11-03 16:39:47+00:00,90
snap-0b8eb838,vol-458cbbc0,2016-11-10 18:19:24+00:00,500
snap-758fb946,vol-3fefc2ba,2016-11-11 18:16:06+00:00,90
snap-438fb970,vol-62340de7,2016-12-06 18:28:00+00:00,10
snap-f98fb9ca,vol-e1275d7c,2016-11-10 18:13:09+00:00,90
snap-f28cbac1,vol-7f6940fa,2016-11-11 18:16:45+00:00,500
snap-cb8cbaf8,vol-d8521c45,2016-11-28 18:15:14+00:00,90
snap-6c8dbb5f,vol-5f87b3da,2016-11-13 18:19:02+00:00,90
snap-178bbd24,vol-2d3a78b0,2016-12-06 18:18:00+00:00,10
snap-d488bee7,vol-d0153855,2016-11-26 18:15:07+00:00,10
snap-dd7041ee,vol-7a3702ff,2016-12-06 18:23:08+00:00,90
snap-7a724349,vol-88c6f30d,2016-11-18 18:17:44+00:00,10
snap-ce7243fd,vol-429aaec7,2016-11-22 18:19:06+00:00,10
snap-35764706,vol-11efc294,2016-12-07 18:20:25+00:00,10
snap-00784933,vol-6c261fe9,2016-12-02 18:21:35+00:00,8
snap-907849a3,vol-f2b98c77,2016-11-24 18:18:00+00:00,100
snap-c27849f1,vol-30261fb5,2016-12-02 18:21:32+00:00,8
snap-147b4a27,vol-271217a2,2016-12-01 18:22:14+00:00,10
snap-697b4a5a,vol-7a3702ff,2016-12-04 18:17:28+00:00,90
snap-b17b4a82,vol-5d265cc0,2016-11-26 18:13:10+00:00,10
snap-487a4b7b,vol-dc265c41,2016-12-07 18:14:17+00:00,10
snap-057d4c36,vol-e4165379,2016-12-07 18:16:03+00:00,100
snap-da7d4ce9,vol-aa6a5e2f,2016-11-26 18:19:46+00:00,490
snap-5f7f4e6c,vol-1b340d9e,2016-11-20 18:20:19+00:00,90
snap-897f4eba,vol-654176e0,2016-11-14 18:19:18+00:00,10
snap-3a7e4f09,vol-01265c9c,2016-11-15 18:12:54+00:00,90
snap-7f7e4f4c,vol-695f61ec,2016-12-06 18:27:26+00:00,10
snap-aa7e4f99,vol-4cdbcbf3,2016-11-10 18:11:04+00:00,90
snap-d57e4fe6,vol-e4165379,2016-11-21 18:14:31+00:00,100
snap-986150ab,vol-90dccc2f,2016-11-10 18:11:43+00:00,90
snap-62605151,vol-16efc293,2016-12-07 18:20:22+00:00,90
snap-9a6051a9,vol-9c6a5e19,2016-11-16 18:18:28+00:00,10
snap-25675616,vol-a03e0925,2016-11-15 18:19:25+00:00,1000
snap-3e69580d,vol-db165346,2016-11-08 18:14:19+00:00,1000
snap-dc6958ef,vol-2a1439af,2016-12-04 18:15:51+00:00,10
snap-0e68593d,vol-8a31040f,2016-11-24 18:17:24+00:00,90
snap-7d68594e,vol-f0efc275,2016-11-17 18:15:32+00:00,10
snap-a56b5a96,vol-1766238a,2016-11-13 18:14:33+00:00,500
snap-c76a5bf4,vol-9e80b41b,2016-12-04 18:19:33+00:00,10
snap-e56d5cd6,vol-4edbcbf1,2016-11-18 18:11:09+00:00,10
snap-bd6e5f8e,vol-305e25ad,2016-11-10 18:12:09+00:00,10
snap-a76e5f94,vol-f2b98c77,2016-11-13 18:17:38+00:00,100
snap-72536241,vol-86121703,2016-12-04 18:21:30+00:00,90
snap-21576612,vol-7a3702ff,2016-11-28 18:18:13+00:00,90
snap-df5766ec,vol-c7265c5a,2016-11-25 18:12:49+00:00,10
snap-73566740,vol-dc265c41,2016-11-19 18:12:41+00:00,10
snap-7b5b6a48,vol-34340db1,2016-11-29 18:20:40+00:00,10
snap-085c6d3b,vol-d9105544,2016-11-25 18:14:33+00:00,50
snap-8e5c6dbd,vol-6b9b8bd4,2016-11-30 18:11:49+00:00,90
snap-2b5f6e18,vol-7e215be3,2016-11-15 18:12:31+00:00,90
